MEMBER,,TYPE,TEXT,規格書
ARR069RB,已下載,RPG,訂單別出貨及發票明細表 FOR DOWNLOAD,Y
ARR069RC,已下載,RPG,訂單別出貨及發票明細表 FOR DOWNLOAD,Y
ARR069RS,已下載,RPG,訂單別出貨及發票明細表（畫面） 2015AR938 1040629,Y
ARR069R1,已下載,RPG,訂單別出貨及發票明細表（地磅） 1081008 S00WCJ,Y
ARR069R2,已下載,RPG,訂單別出貨及發票明細表（發票） 1090604 S00WCJ,Y
ARR069R3,已下載,RPG,訂單別出貨及發票明細表（報表） 1110329 S00WCJ,Y
ARR069R4,已下載,RPG,訂單別出貨及發票明細表（發票）,Y
ARR069R5,已下載,RPG,訂單別出貨及發票明細表挑磅單 2015AR938 1040701,Y
ARR070R,已下載,RPG,已確認未過入財會營業繳款明細表 2014AR829 1030520,Y
ARR070RA,已下載,RPG,已確認未過入財會營業繳款明細表 2012AR652 1010620,Y
ARR071R,已下載,RPG,未確認營業繳款明細表                           OK,Y
ARR072R,已下載,RPG,客戶別各廠成品出貨數量表（依月份） 2015AR953,Y
ARR072RS,已下載,RPG,客戶別各廠成品出貨數量表（畫面）,Y
ARR072R1,已下載,RPG,客戶別各廠成品出貨數量表（依客戶） 2015AR953,Y
ARR073R,已下載,RPG,已過入財會營業繳款明細表                       OK,Y
ARR074R1,已下載,RPG,鋼筋型鋼廠別應收明細表合計帳款  2015AR953 1041005,Y
ARR074R2,已下載,RPG,鋼筋型鋼廠別應收明細表合計列表                 OK,Y
ARR075RS,已下載,RPG,新版發票列印作業（畫面） 2020AR00017 1090414,Y
ARR075R1,已下載,RPG,新版發票列印作業（依日期分類） 2020AR00017 S00WCJ,Y
ARR075R2,已下載,RPG,新版發票列印作業（依號碼分類） 2020AR00017 S00WCJ,Y
ARR075R3,已下載,RPG,新版發票列印作業（錯誤清單）,Y
ARR076R,已下載,RPG,銷貨帳款帳齡分析彙總表                         OK,Y
ARR076RS,已下載,RPG,銷貨帳款帳齡分析彙總表－畫面  2010AR517 990903,Y
ARR077R,已下載,RPG,銷貨帳款客戶帳齡分析表                         OK,Y
ARR077RS,已下載,RPG,銷貨帳款客戶帳齡分析表－畫面  2010AR517 990903,Y
ARR078RS,已下載,RPG,銷貨帳款每日應收明細表－畫面  2010AR517 990903,Y
ARR078R1,已下載,RPG,銷貨帳款每日應收明細表－前期處理               OK,Y
ARR078R2,已下載,RPG,銷貨帳款每日應收明細表－列表 2010AR517 990903,Y
ARR079R,已下載,RPG,應收帳款帳齡分析表   2010AR517  990903  S00WCJ,Y
ARR079RS,已下載,RPG,應收帳款帳齡分析表－畫面,Y
ARR080R,已下載,RPG,發票與銷貨金額差異表  2015AR953 1041005 S00WCJ,Y
ARR080R1,已下載,RPG,發票與銷貨金額差異表（先前處理）,Y
ARR081R,已下載,RPG,信用狀押匯提示明細表 2023AR00031 1120615 S00WCJ,Y
ARR082R,已下載,RPG,財務用應收帳款月報表 2022AR00050 1111118 S00WCJ,Y
ARR082RA,已下載,RPG,財務用應收帳款月報表─前期處理 2022AR00050,Y
ARR083RA,已下載,RPG,預收貨款增減明細表 ( 銷貨預收之前出本開 )      OK,Y
ARR083R1,已下載,RPG,預收貨款增減明細表 ( 期初 )                    OK,Y
ARR083R2,已下載,RPG,預收貨款增減明細表 ( 預收發票 )                OK,Y
ARR083R3,已下載,RPG,預收貨款增減明細表 ( 銷貨預收 )                OK,Y
ARR083R4,已下載,RPG,預收貨款增減明細表 ( 預收折讓與折讓退回 ) AR953,Y
ARR083R5,已下載,RPG,預收貨款增減明細表 ( 預收退回 )  2015AR953     OK,Y
ARR083R6,已下載,RPG,預收貨款增減明細表 ( 清除本期 )                OK,Y
ARR083R7,已下載,RPG,預收貨款增減明細表 ( 正式處理 )  2010AR517 990903,Y
ARR083R8,已下載,RPG,預收貨款增減明細表 ( 出表 )                    OK,Y
ARR083R9,已下載,RPG,預收貨款增減明細表 ( 專案退稅 ),Y
ARR084R,已下載,RPG,前期出貨本期開立發票明細表 1131111 S00WCJ,Y
ARR084RA,已下載,RPG,前期出貨本期開立發票明細表  2019AR00017 1080711,Y
ARR084RX,已下載,RPG,前期出貨本期開立發票明細表     反傾銷用,Y
ARR085R,已下載,RPG,本廠出貨他廠開立發票明細表 ( 出表 ) 2023AR00022,Y
ARR085R1,已下載,RPG,本廠出貨他廠開立發票明細表 ( 前置處理 ) 1100603,Y
ARR086R,已下載,RPG,現金流量預估明細表                             OK,Y
ARR087R,已下載,RPG,專案退稅明細表,Y
ARR087R1,已下載,RPG,專案退稅明細表事先處理                         OK,Y
ARR088R,已下載,RPG,應收發票明細表 ( 查帳用 ),Y
ARR088R1,已下載,RPG,應收出貨明細表 ( 查帳用 ),Y
ARR089RA,已下載,RPG,外購成品出貨明細表  2018AR1142 1070314 S00WCJ,Y
ARR089RB,已下載,RPG,外購成品出貨明細表  2018AR1142 1070314 S00WCJ,Y
ARR090R,已下載,RPG,客戶訂單別每月應收帳款明細表,Y
ARR091R,已下載,RPG,應收款項檢核表  2010AR517  990903 S00WCJ,Y
ARR092RA,已下載,RPG,應收款項檢核表（應收帳款 FOR  型板 ),Y
ARR093R1,已下載,RPG,應收帳款承購客戶請款單開立（前期處理）,Y
ARR093R2,已下載,RPG,應收帳款承購客戶請款單開立（出表） 2014AR887,Y
ARR094R,已下載,RPG,進倉履約折讓自動處理 - 呈核清單 2015AR953 1041007,Y
ARR094R1,已下載,RPG,進倉履約折讓自動處理分攤金額檢核表  2015AR953,Y
ARR095R,已下載,RPG,現金流量預估兌現日期分析表,Y
ARR096R1,已下載,RPG,訂單別記帳出貨明細表,Y
ARR096R2,已下載,RPG,訂單別記帳出貨明細表,Y
ARR096R3,已下載,RPG,訂單別記帳出貨明細表,Y
ARR097R1,已下載,RPG,應收帳款明細表（查帳用） 920924 修正後停用,Y
ARR097R2,已下載,RPG,應收帳款明細表（查帳用） 2015AR953 1041007 S00WCJ,Y
ARR097R3,已下載,RPG,應收帳款明細表（查帳用）,Y
ARR098R1,已下載,RPG,自製出貨明細表 (CODE=1; 銷貨彙總 ),Y
ARR098R2,已下載,RPG,自製出貨明細表 (CODE=2; 外購成品 )OK,Y
ARR098R3,已下載,RPG,自製出貨明細表 (CODE=3; 自製出貨 ),Y
ARR098R4,已下載,RPG,自製出貨明細表  2015AR953 1041007 S00WCJ,Y
ARR099R,已下載,RPG,應收帳款承購 (e-factoring) 繳款呈核表,Y
ARR099RS,已下載,RPG,應收帳款承購 (e-factoring) 繳款呈核表 2010AR517,Y
ARR100R,已下載,RPG,應收帳款承購 (e-factoring) 已承購未結案發票明細,Y
ARR101R,已下載,RPG,應收帳款承購 (e-factoring) 發票異常檢核表  處理,Y
ARR101R1,已下載,RPG,應收帳款承購 (e-factoring) 發票異常檢核表  處理,Y
ARR101R2,已下載,RPG,應收帳款承購 (e-factoring) 發票異常檢核表  出表,Y
ARR101R3,已下載,RPG,應收帳款承購 (e-factoring) 發票異常檢核表  出表,Y
ARR101R4,已下載,RPG,應收帳款承購 (e-factoring) 發票異常檢核表,Y
ARR101R5,已下載,RPG,應收帳款承購 (e-factoring) 發票異常檢核表  處理,Y
ARR102R,已下載,RPG,補運費發票開立檢核表    ( 先前處理 ),Y
ARR102R1,已下載,RPG,補運費發票開立檢核表    ( 出表 ),Y
ARR103R,已下載,RPG,跨年度發票作廢統計表（先前處理）,Y
ARR103R1,已下載,RPG,跨年度發票作廢統計表（出表）,Y
ARR104R,已下載,RPG,應收帳款承購 (E-FACTORING) 發票作廢重開檢核表,Y
ARR104R1,已下載,RPG,應收帳款承購 (E-FACTORING) 發票作廢重開檢核表,Y
ARR105R,已下載,RPG,應收帳款承購狀況彙總表（ FOR 財會） 2010AR517,Y
ARR105RB,已下載,RPG,應收帳款承購狀況彙總表（ FOR 營業） 2010AR517,Y
ARR106R,已下載,RPG,應收帳款承購客戶其他應收明細表,Y
ARR107R,已下載,RPG,應收帳款承購 (E-FACTORING) 託收票據明細表 - 出表,Y
ARR107R1,已下載,RPG,應收帳款承購 (E-FACTORING) 託收票據明細表 - 處理,Y
ARR108R,已下載,RPG,銷貨調整單開立發票明細表 1130815 S00WCJ,Y
ARR108RX,已下載,RPG,銷貨調整單開立發票明細表,Y
ARR109R,已下載,RPG,客戶暫收貨款餘額明細表（營業） 2010AR508 990730,Y
ARR110R,已下載,RPG,應收帳款發票異常檢核表,Y
ARR111R,已下載,RPG,應收帳款帳齡分析表（不含票據繳款） 2012AR682,Y
ARR112R,已下載,RPG,應收帳款帳齡分析表（不含票據繳款）,Y
ARR113R,已下載,RPG,發票折扣核對清單（折扣資料－明細表）,Y
ARR113RA,已下載,RPG,發票折扣依磅單分攤檢核表  2014AR796 1030121,Y
ARR113RS,已下載,RPG,發票折扣核對清單（畫面檢核）,Y
ARR113R1,已下載,RPG,發票折扣核對清單（未扣資料－明細表） 2022AR00008,Y
ARR113R2,已下載,RPG,發票折扣核對清單（折扣資料－彙總表）,Y
ARR113R3,已下載,RPG,發票折扣核對清單（未扣資料－彙總表） 2022AR00008,Y
ARR114R,已下載,RPG,已確折讓單統計表（含銷折／銷退／預收）－先前處理,Y
ARR114RA,已下載,RPG,已確折讓單統計表（含銷折／銷退／預收）－明細表,Y
ARR114RB,已下載,RPG,已確折讓單統計表（含銷折／銷退／預收）－彙總表,Y
ARR115R,已下載,RPG,銷貨調整通知單  2022AR00022 1110422 S00WCJ,Y
ARR116R,已下載,RPG,請款別出貨及發票明細表─ＦＯＲ型鋼（先前處理）,Y
ARR116RS,已下載,RPG,請款別出貨及發票明細表─ＦＯＲ型鋼（畫面）,Y
ARR116R1,已下載,RPG,請款別出貨及發票明細表─ＦＯＲ型鋼（出表）,Y
ARR116R2,已下載,RPG,請款別出貨及發票明細表─ＦＯＲ型鋼（出表）,Y
ARR116R3,已下載,RPG,請款別出貨及發票明細表─ＦＯＲ型鋼（出表）,Y
ARR117R,已下載,RPG,已確認未過入財會營業退款明細表,Y
ARR118R,已下載,RPG,應收票據資負同在查核明細表（出表） 2012AR682,Y
ARR118RS,已下載,RPG,應收票據資負同在查核明細表（畫面檢核）,Y
ARR118R1,已下載,RPG,應收票據資負同在查核明細表（前期處理）,Y
ARR119R,已下載,RPG,折讓單開立統計表  2015AR953  1041008  S00WCJ,Y
ARR119RS,已下載,RPG,折讓單開立統計表,Y
ARR120R,已下載,RPG,型鋼折讓資負同在查核明細表（出表） 2012AR682,Y
ARR120RS,已下載,RPG,型鋼折讓資負同在查核明細表（畫面檢核）,Y
ARR120R1,已下載,RPG,型鋼折讓資負同在查核明細表（前期處理）,Y
ARR121R,已下載,RPG,客戶別押匯明細表,Y
ARR121RS,已下載,RPG,客戶別押匯明細表（畫面檢核）,Y
ARR121R1,已下載,RPG,客戶別押匯明細表（前期處理）,Y
ARR122R,已下載,RPG,未開立發票明細表－即時 2023AR00038 1120817 S00WCJ,Y
ARR122RS,已下載,RPG,未開立發票明細表－即時 2023AR00029 1120515 S00WCJ,Y
ARR123R,已下載,RPG,客戶銷售排行榜（財會用）－出表,Y
ARR123RS,已下載,RPG,客戶銷售排行榜（財會用）,Y
ARR123R1,已下載,RPG,客戶銷售排行榜（財會用）－銷貨 2009AR294 980429,Y
ARR123R2,已下載,RPG,客戶銷售排行榜（財會用）－調整,Y
ARR123R3,已下載,RPG,客戶銷售排行榜（財會用）－折讓,Y
ARR123R4,已下載,RPG,客戶銷售排行榜（財會用）－折扣,Y
ARR123R5,已下載,RPG,客戶銷售排行榜（財會用）－東鋼構其他銷貨收入,Y
ARR123R6,已下載,RPG,客戶銷售排行榜（財會用）－彙總,Y
ARR124R1,已下載,RPG,客戶暫收款餘額核對清單  - 先前處理 ( 財會 ),Y
ARR124R2,已下載,RPG,客戶暫收款餘額核對清單  - 以財會核對營業 AR561,Y
ARR124R3,已下載,RPG,客戶暫收款餘額核對清單  - 以營業核對財會,Y
ARR124R4,已下載,RPG,客戶暫收款餘額核對清單  - 出表,Y
ARR125RS,已下載,RPG,廠區別隨車折扣明細表 - 畫面  2010AR517 990903,Y
ARR125R1,已下載,RPG,廠區別隨車折扣明細表（大類 - 先前處理） 2015AR953,Y
ARR125R2,已下載,RPG,廠區別隨車折扣明細表 - 依大類,Y
ARR125R3,已下載,RPG,廠區別隨車折扣明細表 - 依品名,Y
ARR126R,已下載,RPG,期後收回應收帳款明細表,Y
ARR126R1,已下載,RPG,期後收回應收帳款明細表（前期處理） 2012AR682,Y
ARR127R,已下載,RPG,外銷銷貨差異明細表 - 先前處理,Y
ARR127R1,已下載,RPG,外銷銷貨差異明細表,Y
ARR127R2,已下載,RPG,外銷銷貨差異明細表,Y
ARR128R,已下載,RPG,銷貨折讓發票資料明細表,Y
ARR129R1,已下載,RPG,銷貨調整單開立發票彙總表 ( 先前處理 ) 2023AR00029,Y
ARR129R2,已下載,RPG,銷貨調整單開立發票彙總表 2023AR00029 1120515,Y
ARR130RS,已下載,RPG,已開發票押匯狀況彙總表 - 畫面 2010AR517 990903,Y
ARR130R1,已下載,RPG,已開發票押匯狀況彙總表,Y
ARR130R2,已下載,RPG,已開發票押匯狀況彙總表,Y
ARR131RS,已下載,RPG,外銷出口報單核對明細表 - 畫面,Y
ARR131R1,已下載,RPG,外銷出口報單核對明細表 - 寫入暫存檔資料處理,Y
ARR131R2,已下載,RPG,外銷出口報單核對明細表 - 美金金額計算處理,Y
ARR131R3,已下載,RPG,外銷出口報單核對明細表 - 訂單彙總處理,Y
ARR131R4,已下載,RPG,外銷出口報單核對明細表 - 出表,Y
ARR132RS,已下載,RPG,訂單別出貨及發票明細表（畫面）－東鋼構 2010AR517,Y
ARR132R1,已下載,RPG,訂單別出貨及發票明細表（地磅）－東鋼構,Y
ARR132R2,已下載,RPG,訂單別出貨及發票明細表（發票）－東鋼構  2015AR953,Y
ARR132R3,已下載,RPG,訂單別出貨及發票明細表（報表）－東鋼構 2015AR953,Y
ARR133R,已下載,RPG,客戶預收貨款核對明細表 - 出表,Y
ARR133RS,已下載,RPG,客戶預收貨款核對明細表 - 畫面,Y
ARR133R1,已下載,RPG,客戶預收貨款核對明細表 - 預收及退預收資料處理,Y
ARR133R2,已下載,RPG,客戶預收貨款核對明細表 - 預收兌現資料處理,Y
ARR134R,已下載,RPG,折讓開立簽回彙總表（含銷折／銷退／預收）先前處理,Y
ARR134R1,已下載,RPG,折讓開立簽回彙總表（含銷折／銷退／預收）－彙總表,Y
ARR135R,已下載,RPG,新桃工程自用發票開立明細表（出表）,Y
ARR135RS,已下載,RPG,新桃工程自用發票開立明細表（畫面）,Y
ARR135R1,已下載,RPG,新桃工程自用發票開立明細表（暫存處理） 2015AR953,Y
ARR136R,已下載,RPG,銷貨發票開立方式一覽表 2023AR00056 1130123 S00WCJ,Y
ARR136R1,已下載,RPG,銷貨發票開立方式一覽表暫存檔整理 1130320 S00WCJ,Y
ARR137R,已下載,RPG,發票號碼檢核總表  2011AR636 1001215 S00WCJ,Y
ARR138R,已下載,RPG,營業發票作廢彙總表 1130103 S00WCJ,Y
ARR140R,已下載,RPG,銷貨查帳報告下載作業  2014AR854 1030804 S00WCJ,Y
ARR142R,已下載,RPG,折讓開立鋼種分攤未確認檢核表 2024AR00009 1130226,Y
ARR142RA,已下載,RPG,折讓開立分攤未確認檢核表寫入工作檔 2016AR931,Y
ARR142RB,已下載,RPG,折讓開立分攤未確認檢核表寫入工作檔 2024AR00009,Y
ARR142R1,已下載,RPG,折讓開立分攤未確認檢核表  2017AR10   1060502,Y
ARR143R,已下載,RPG,反傾銷用計算銷貨之平均收款日 1050902 S00WCJ,Y
ARR143R1,已下載,RPG,反傾銷用計算銷貨之平均收款日 1050902 S00WCJ,Y
ARR145R,已下載,RPG,外銷應收帳款查詢報表 2019AR00053 1080805 S00WCJ,Y
ARR147R,已下載,RPG,訂單別出貨統計表─交貨地點 2024AR00015 1130426,Y
ARR147RS,已下載,RPG,訂單別出貨統計表─交貨地點（畫面） 2024AR00015,Y
ARR147R1,已下載,RPG,訂單別出貨統計表─交貨地點 2024AR00015 1130430,Y
ARR150R,已下載,RPG,勤美公司出貨補價差統計表 2018AR1126 1070129,Y
ARR150R1,已下載,RPG,勤美公司出貨補價差統計表寫入工作檔 2018AR1126,Y
ARR150R2,已下載,RPG,勤美公司出貨補價差比對訂單  2018AR1126 1070129,Y
ARS001R,已下載,RPG,電子發票重印、補印副程式  WINDOWS  1080516 S00WCJ,Y
ARS002R,已下載,RPG,折讓單確認還原處理發票轉出入副程式 2018AR00042,Y
ARS201R,已下載,RPG,區間發票試算訂單查詢試算單號副程式 WIN 2018AR1168,Y
ARS202R,已下載,RPG,折讓單區間列印副程式  WINDOWS  1100106 S00WCJ,Y
ARS777R,已下載,RPG,區間製票代開同步 (IFRS 同步 ROC) 1001108MT/TPC,Y
ARS888R,已下載,RPG,區間傳票代開同步 (IFRS 同步 ROC) 1001108MT/TPC,Y
CNVARBTAXR,已下載,RPG,110 跨年度發票作廢補寫 ARBTAX 1110106 S00WCJ,Y
CNV002R,已下載,RPG,將發票主檔轉至新系統                       ?.....,Y
CNV004R,已下載,RPG,將發票檔轉至帳款統計檔,Y
CNV005R,已下載,RPG,將繳款主檔轉至新系統                       ?.....,Y
CNV006R,已下載,RPG,將銷貨主檔轉至新系統                       ?.....,Y
CNV007R,已下載,RPG,將廠區出貨主檔轉至台北                     ?.....,Y
CNV013RA,已下載,RPG,將出貨檔轉至帳款統計檔,Y
CNV013RB,已下載,RPG,將ＬＣ檔轉至帳款統計檔,Y
CNV013RBU,已下載,RPG,將發票檔轉至帳款統計檔                     ?.....,Y
CNV013RC,已下載,RPG,外銷繳款金額累計－依訂單,Y
CNV013RD,已下載,RPG,外銷未開發票計算統計檔 1090615 S00WCJ,Y
CNV014R,已下載,RPG,將發票主檔轉至新系統                       ?.....,Y
CNV030R,已下載,RPG,將發票檔轉至帳款統計檔（結帳） 2012HS211 1010726,Y
CNV030RS,已下載,RPG,應收帳款處理（畫面）,Y
CNV031R,已下載,RPG,將出貨檔轉至帳款統計檔（結帳）,Y
CNV032R,已下載,RPG,銷退轉至帳款統計檔（結帳） 2015AR953 1041009,Y
CNV035R,已下載,RPG,補發票主檔業務員代號,Y
CNV050R,已下載,RPG,未開發票磅單統計檔（結帳）                 ?.....,Y
INVMSTG1R,已下載,RPG,更換請款單業務員造成發票業務員空白資料補入,Y
RCVDTLCVTR,已下載,RPG,RCVDTL&RCADTL ( 會計科目轉換 4->6)  2012AR704,Y
SARCVFCVTR,已下載,RPG,SARCVF#ACNO SRACNO( 會計科目轉換 4->6)  2012AR704,Y
TREXPTCVTR,已下載,RPG,外銷美國扣抵 12.5 稅額資料轉入 TRNDTL  1080125,Y
